DATE_TIME,hour,day_of_week,day_of_month,month,Solar_AC_Power,load_lag_1,load_lag_24,rolling_mean_3,rolling_mean_24,National Hourly Demand
2020-06-06 04:00:00,4,5,6,6,0.0,122235.66,117264.82,124849.97333333333,129678.08875,121899.34
2020-06-06 05:00:00,5,5,6,6,0.0,121899.34,118718.23,122889.88333333332,129871.19374999999,123093.52
2020-06-06 06:00:00,6,5,6,6,1686.9690476190476,123093.52,121065.85,122409.50666666665,130053.4975,123911.96
2020-06-06 07:00:00,7,5,6,6,3240.4716666666664,123911.96,123912.6,122968.27333333333,130172.08541666665,126728.71
2020-06-06 08:00:00,8,5,6,6,13128.695476190474,126728.71,126627.85,124578.06333333331,130289.42333333332,131372.06
2020-06-06 09:00:00,9,5,6,6,14623.559523809525,131372.06,129865.15,127337.57666666666,130487.09875,133946.4
2020-06-06 10:00:00,10,5,6,6,15727.346071428572,133946.4,131720.08,130682.38999999997,130657.15083333332,132526.78
2020-06-06 11:00:00,11,5,6,6,13610.090714285714,132526.78,132262.63,132615.08,130690.76333333335,133189.0
2020-06-06 12:00:00,12,5,6,6,14272.73011904762,133189.0,133502.31,133220.72666666665,130729.36208333333,135078.31
2020-06-06 13:00:00,13,5,6,6,11647.906547619048,135078.31,133644.12,133598.03,130795.02875,135551.73
2020-06-06 14:00:00,14,5,6,6,8156.910714285714,135551.73,136408.21,134606.34666666665,130874.51250000001,138700.31
2020-06-06 15:00:00,15,5,6,6,12606.284404761906,138700.31,136805.62,136443.44999999998,130970.01666666668,138939.13
2020-06-06 16:00:00,16,5,6,6,13121.59154761905,138939.13,132627.53,137730.39,131058.91291666667,136321.25
2020-06-06 17:00:00,17,5,6,6,5965.033690476191,136321.25,127324.36,137986.89666666664,131212.81791666665,130814.67
2020-06-06 18:00:00,18,5,6,6,995.3748809523807,130814.67,124736.66,135358.35,131358.2475,128373.69
2020-06-06 19:00:00,19,5,6,6,0.0,128373.69,133269.82,131836.53666666665,131509.79041666668,138037.25
2020-06-06 20:00:00,20,5,6,6,0.0,138037.25,135752.52,132408.53666666665,131708.43333333332,141284.12
2020-06-06 21:00:00,21,5,6,6,0.0,141284.12,136919.36,135898.35333333333,131938.91666666666,143436.88
2020-06-06 22:00:00,22,5,6,6,0.0,143436.88,138509.9,140919.41666666666,132210.48,145387.76
2020-06-06 23:00:00,23,5,6,6,0.0,145387.76,135503.95,143369.58666666667,132497.05750000002,143256.54
2020-06-07 00:00:00,0,6,7,6,0.0,143256.54,131282.64,144027.06000000003,132820.08208333334,139719.39
2020-06-07 01:00:00,1,6,7,6,0.0,139719.39,127779.61,142787.8966666667,133171.6133333333,136506.81
2020-06-07 02:00:00,2,6,7,6,0.0,136506.81,124534.65,139827.58,133535.24666666667,133286.27
2020-06-07 03:00:00,3,6,7,6,0.0,133286.27,122235.66,136504.15666666665,133899.8975,130227.24
2020-06-07 04:00:00,4,6,7,6,0.0,130227.24,121899.34,133340.10666666666,134232.88,128912.6
2020-06-07 05:00:00,5,6,7,6,0.0,128912.6,123093.52,130808.70333333335,134525.09916666665,128662.98
2020-06-07 06:00:00,6,6,7,6,1060.6167857142857,128662.98,123911.96,129267.60666666667,134757.16,127802.64
2020-06-07 07:00:00,7,6,7,6,4137.705952380952,127802.64,126728.71,128459.40666666668,134919.27166666667,128639.52
2020-06-07 08:00:00,8,6,7,6,10858.947857142855,128639.52,131372.06,128368.38,134998.88875,129421.16
2020-06-07 09:00:00,9,6,7,6,11955.697976190477,129421.16,133946.4,128621.10666666667,134917.60125,130800.53
2020-06-07 10:00:00,10,6,7,6,13046.897261904762,130800.53,132526.78,129620.40333333332,134786.52333333335,130535.08
2020-06-07 11:00:00,11,6,7,6,12239.056666666667,130535.08,133189.0,130252.25666666667,134703.53583333333,130585.24
2020-06-07 12:00:00,12,6,7,6,14042.617023809524,130585.24,135078.31,130640.28333333333,134595.04583333334,131285.46
2020-06-07 13:00:00,13,6,7,6,12358.40738095238,131285.46,135551.73,130801.92666666668,134437.01041666666,130880.1
2020-06-07 14:00:00,14,6,7,6,14856.967857142858,130880.1,138700.31,130916.93333333333,134242.35916666666,131409.08
2020-06-07 15:00:00,15,6,7,6,7569.072142857142,131409.08,138939.13,131191.54666666666,133938.55791666664,130407.11
2020-06-07 16:00:00,16,6,7,6,7020.352023809523,130407.11,136321.25,130898.76333333335,133583.05708333335,127789.73
2020-06-07 17:00:00,17,6,7,6,5508.125714285714,127789.73,130814.67,129868.64,133227.57708333334,122863.97
2020-06-07 18:00:00,18,6,7,6,977.737619047619,122863.97,128373.69,127020.27,132896.29791666666,123455.68
2020-06-07 19:00:00,19,6,7,6,0.0,123455.68,138037.25,124703.12666666666,132691.38083333333,133056.95
2020-06-07 20:00:00,20,6,7,6,0.0,133056.95,141284.12,126458.86666666665,132483.86833333332,137960.38
2020-06-07 21:00:00,21,6,7,6,0.0,137960.38,143436.88,131491.00333333333,132345.37916666668,140426.06
2020-06-07 22:00:00,22,6,7,6,0.0,140426.06,145387.76,137147.79666666666,132219.92833333334,143042.92
2020-06-07 23:00:00,23,6,7,6,0.0,143042.92,143256.54,140476.45333333334,132122.22666666665,141016.83
2020-06-08 00:00:00,0,0,8,6,0.0,141016.83,139719.39,141495.27,132028.90541666668,138309.68
2020-06-08 01:00:00,1,0,8,6,0.0,138309.68,136506.81,140789.81,131970.1675,134631.52
2020-06-08 02:00:00,2,0,8,6,0.0,134631.52,133286.27,137986.01,131892.03041666668,131070.13
2020-06-08 03:00:00,3,0,8,6,0.0,131070.13,130227.24,134670.44333333333,131799.69125,128262.47
2020-06-08 04:00:00,4,0,8,6,0.0,128262.47,128912.6,131321.37333333332,131717.82583333334,127488.44
2020-06-08 05:00:00,5,0,8,6,0.0,127488.44,128662.98,128940.34666666668,131658.48583333334,128496.45
2020-06-08 06:00:00,6,0,8,6,1621.2120238095238,128496.45,127802.64,128082.45333333332,131651.54708333334,129671.08
2020-06-08 07:00:00,7,0,8,6,7261.680952380952,129671.08,128639.52,128551.98999999999,131729.39875000002,133351.0
2020-06-08 08:00:00,8,0,8,6,11966.27988095238,133351.0,129421.16,130506.17666666668,131925.71041666667,137912.31
2020-06-08 09:00:00,9,0,8,6,14890.556254578754,137912.31,130800.53,133644.79666666666,132279.50833333333,143269.91
2020-06-08 10:00:00,10,0,8,6,14516.451309523807,143269.91,130535.08,138177.74000000002,132799.06583333333,145120.5
2020-06-08 11:00:00,11,0,8,6,15130.784166666668,145120.5,130585.24,142100.90666666665,133406.79166666666,145031.09
2020-06-08 12:00:00,12,0,8,6,15017.033095238095,145031.09,131285.46,144473.83333333334,134008.7020833333,145913.15
2020-06-08 13:00:00,13,0,8,6,13225.734642857144,145913.15,130880.1,145354.91333333333,134618.18916666668,146261.62
2020-06-08 14:00:00,14,0,8,6,16785.644642857143,146261.62,131409.08,145735.28666666665,135259.08583333332,147875.15
2020-06-08 15:00:00,15,0,8,6,18062.06142857143,147875.15,130407.11,146683.30666666667,135945.17208333334,148482.2
2020-06-08 16:00:00,16,0,8,6,11728.440476190475,148482.2,127789.73,147539.65666666665,136698.3008333333,146271.25
2020-06-08 17:00:00,17,0,8,6,5982.163095238096,146271.25,122863.97,147542.86666666667,137468.36416666667,139584.21
2020-06-08 18:00:00,18,0,8,6,1473.1136904761904,139584.21,123455.68,144779.22,138165.04083333333,136018.91
2020-06-08 19:00:00,19,0,8,6,0.0,136018.91,133056.95,140624.79,138688.50875,144288.34
2020-06-08 20:00:00,20,0,8,6,0.0,144288.34,137960.38,139963.81999999998,139156.4833333333,147912.27
2020-06-08 21:00:00,21,0,8,6,0.0,147912.27,140426.06,142739.84,139571.14541666667,150728.13
2020-06-08 22:00:00,22,0,8,6,0.0,150728.13,143042.92,147642.91333333333,140000.39833333332,152222.66
2020-06-08 23:00:00,23,0,8,6,0.0,152222.66,141016.83,150287.68666666668,140382.88749999998,150845.44
2020-06-09 00:00:00,0,1,9,6,0.0,150845.44,138309.68,151265.41,140792.41291666665,147941.86
2020-06-09 01:00:00,1,1,9,6,0.0,147941.86,134631.52,150336.65333333332,141193.75375,144879.67
2020-06-09 02:00:00,2,1,9,6,0.0,144879.67,131070.13,147888.99,141620.76,142072.71
2020-06-09 03:00:00,3,1,9,6,0.0,142072.71,128262.47,144964.74666666667,142079.20083333334,139766.76
2020-06-09 04:00:00,4,1,9,6,0.0,139766.76,127488.44,142239.71333333335,142558.54624999998,139296.11
2020-06-09 05:00:00,5,1,9,6,0.0,139296.11,128496.45,140378.52666666664,143050.5325,139060.02
2020-06-09 06:00:00,6,1,9,6,1420.4280952380952,139060.02,129671.08,139374.29666666666,143490.68125,139758.53
2020-06-09 07:00:00,7,1,9,6,9048.017023809523,139758.53,133351.0,139371.55333333332,143910.99166666667,141742.25
2020-06-09 08:00:00,8,1,9,6,13396.025714285714,141742.25,137912.31,140186.93333333332,144260.62708333333,145535.52
2020-06-09 09:00:00,9,1,9,6,15290.431666666667,145535.52,143269.91,142345.43333333335,144578.26083333333,149271.02
2020-06-09 10:00:00,10,1,9,6,14136.624404761904,149271.02,145120.5,145516.26333333334,144828.30708333335,150391.76
2020-06-09 11:00:00,11,1,9,6,12168.76630952381,150391.76,145031.09,148399.43333333332,145047.94291666665,151546.09
2020-06-09 12:00:00,12,1,9,6,12717.584761904762,151546.09,145913.15,150402.95666666667,145319.40125000002,152421.6
2020-06-09 13:00:00,13,1,9,6,12001.905119047618,152421.6,146261.62,151453.15,145590.58666666664,153462.15
2020-06-09 14:00:00,14,1,9,6,13275.500595238094,153462.15,147875.15,152476.6133333333,145890.60875,155804.28
2020-06-09 15:00:00,15,1,9,6,14519.723333333332,155804.28,148482.2,153896.01,146220.98916666667,155464.45
2020-06-09 16:00:00,16,1,9,6,12351.345714285717,155464.45,146271.25,154910.29333333333,146511.91625,150979.44
2020-06-09 17:00:00,17,1,9,6,4344.509523809524,150979.44,139584.21,154082.72333333333,146708.09083333335,143678.72
2020-06-09 18:00:00,18,1,9,6,807.5465476190476,143678.72,136018.91,150040.87,146878.69541666665,141284.83
2020-06-09 19:00:00,19,1,9,6,0.0,141284.83,144288.34,145314.33,147098.10874999998,149678.11
2020-06-09 20:00:00,20,1,9,6,0.0,149678.11,147912.27,144880.55333333332,147322.6825,153104.93
2020-06-09 21:00:00,21,1,9,6,0.0,153104.93,150728.13,148022.62333333332,147539.04333333333,155112.36
2020-06-09 22:00:00,22,1,9,6,0.0,155112.36,152222.66,152631.8,147721.71958333332,157058.67
2020-06-09 23:00:00,23,1,9,6,0.0,157058.67,150845.44,155091.98666666666,147923.22,155586.04
2020-06-10 00:00:00,0,2,10,6,0.0,155586.04,147941.86,155919.02333333335,148120.745,153203.7
2020-06-10 01:00:00,1,2,10,6,0.0,153203.7,144879.67,155282.80333333334,148339.9883333333,149964.7
2020-06-10 02:00:00,2,2,10,6,0.0,149964.7,142072.71,152918.14666666667,148551.86458333334,146554.45
2020-06-10 03:00:00,3,2,10,6,0.0,146554.45,139766.76,149907.61666666667,148738.60374999998,144465.24
2020-06-10 04:00:00,4,2,10,6,0.0,144465.24,139296.11,146994.79666666666,148934.37375,143591.66
2020-06-10 05:00:00,5,2,10,6,0.0,143591.66,139060.02,144870.44999999998,149113.355,143410.87
2020-06-10 06:00:00,6,2,10,6,803.9541666666667,143410.87,139758.53,143822.59,149294.64041666666,144228.24
2020-06-10 07:00:00,7,2,10,6,3329.752857142857,144228.24,141742.25,143743.59,149480.87833333333,145860.03
2020-06-10 08:00:00,8,2,10,6,11593.880714285717,145860.03,145535.52,144499.71333333332,149652.45249999998,148643.98
2020-06-10 09:00:00,9,2,10,6,13983.386071428573,148643.98,149271.02,146244.08333333334,149781.97166666665,153103.05
2020-06-10 10:00:00,10,2,10,6,15223.930714285714,153103.05,150391.76,149202.35333333336,149941.63958333334,155163.55
2020-06-10 11:00:00,11,2,10,6,5190.610595238095,155163.55,151546.09,152303.52666666664,150140.46416666667,156877.7
2020-06-10 12:00:00,12,2,10,6,13710.692261904762,156877.7,152421.6,155048.1,150362.61458333334,157933.77
2020-06-10 13:00:00,13,2,10,6,11415.720357142858,157933.77,153462.15,156658.34,150592.28833333333,158236.58
2020-06-10 14:00:00,14,2,10,6,6201.667976190476,158236.58,155804.28,157682.68333333332,150791.22291666665,159786.45
2020-06-10 15:00:00,15,2,10,6,6026.140357142857,159786.45,155464.45,158652.2666666667,150957.14666666667,159074.3
2020-06-10 16:00:00,16,2,10,6,7965.96380952381,159074.3,150979.44,159032.44333333333,151107.55708333332,153342.59
2020-06-10 17:00:00,17,2,10,6,781.0375865800866,153342.59,143678.72,157401.11333333334,151206.02166666667,143243.43
2020-06-10 18:00:00,18,2,10,6,44.865,143243.43,141284.83,151886.77333333335,151187.88458333333,138317.44
2020-06-10 19:00:00,19,2,10,6,0.0,138317.44,149678.11,144967.82,151064.24333333332,146254.44
2020-06-10 20:00:00,20,2,10,6,0.0,146254.44,153104.93,142605.10333333333,150921.59041666667,149847.3
2020-06-10 21:00:00,21,2,10,6,0.0,149847.3,155112.36,144806.39333333334,150785.85583333333,153226.41
2020-06-10 22:00:00,22,2,10,6,0.0,153226.41,157058.67,149776.05000000002,150707.27458333335,154358.23
2020-06-10 23:00:00,23,2,10,6,0.0,154358.23,155586.04,152477.31333333332,150594.75625,152801.0
2020-06-11 00:00:00,0,3,11,6,0.0,152801.0,153203.7,153461.88,150478.71291666667,149187.51
2020-06-11 01:00:00,1,3,11,6,0.0,149187.51,149964.7,152115.58,150311.37166666667,145790.66
2020-06-11 02:00:00,2,3,11,6,0.0,145790.66,146554.45,149259.72333333336,150137.45333333334,142608.23
2020-06-11 03:00:00,3,3,11,6,0.0,142608.23,144465.24,145862.13333333333,149973.0275,139967.36
2020-06-11 04:00:00,4,3,11,6,0.0,139967.36,143591.66,142788.75,149785.61583333332,139532.36
2020-06-11 05:00:00,5,3,11,6,0.0,139532.36,143410.87,140702.65,149616.47833333333,138714.97
2020-06-11 06:00:00,6,3,11,6,367.9713095238095,138714.97,144228.24,139404.89666666664,149420.81583333333,138674.15
2020-06-11 07:00:00,7,3,11,6,2674.8191666666667,138674.15,145860.03,138973.82666666666,149189.39541666667,140786.13
2020-06-11 08:00:00,8,3,11,6,4647.105833333333,140786.13,148643.98,139391.75,148977.98291666666,144076.17
2020-06-11 09:00:00,9,3,11,6,8801.702857142856,144076.17,153103.05,141178.81666666668,148787.6575,148320.56
2020-06-11 10:00:00,10,3,11,6,10854.567023809524,148320.56,155163.55,144394.28666666665,148588.3870833333,150126.38
2020-06-11 11:00:00,11,3,11,6,14306.992142857143,150126.38,156877.7,147507.70333333334,148378.505,151353.88
2020-06-11 12:00:00,12,3,11,6,6109.242564102564,151353.88,157933.77,149933.60666666666,148148.34583333333,151594.71
2020-06-11 13:00:00,13,3,11,6,11569.175595238095,151594.71,158236.58,151024.99000000002,147884.21833333335,152065.77
2020-06-11 14:00:00,14,3,11,6,8669.365952380951,152065.77,159786.45,151671.45333333334,147627.10125,153721.22
2020-06-11 15:00:00,15,3,11,6,9270.996547619048,153721.22,159074.3,152460.56666666665,147374.38333333333,152556.44
2020-06-11 16:00:00,16,3,11,6,4069.519523809524,152556.44,153342.59,152781.14333333334,147102.80583333335,149866.36
2020-06-11 17:00:00,17,3,11,6,2017.7342857142855,149866.36,143243.43,152048.00666666668,146957.96291666667,144389.13
2020-06-11 18:00:00,18,3,11,6,602.7627380952381,144389.13,138317.44,148937.31,147005.70041666666,140542.63
2020-06-11 19:00:00,19,3,11,6,0.0,140542.63,146254.44,144932.70666666667,147098.41666666666,149250.42
2020-06-11 20:00:00,20,3,11,6,0.0,149250.42,149847.3,144727.39333333334,147223.24916666668,154121.54
2020-06-11 21:00:00,21,3,11,6,0.0,154121.54,153226.41,147971.53,147401.3425,155909.21
2020-06-11 22:00:00,22,3,11,6,0.0,155909.21,154358.23,153093.72333333336,147513.12583333332,157015.68
2020-06-11 23:00:00,23,3,11,6,0.0,157015.68,152801.0,155682.1433333333,147623.85291666666,154038.01
2020-06-12 00:00:00,0,4,12,6,0.0,154038.01,149187.51,155654.30000000002,147675.395,150580.84
2020-06-12 01:00:00,1,4,12,6,0.0,150580.84,145790.66,153878.17666666667,147733.45041666666,147343.59
2020-06-12 02:00:00,2,4,12,6,0.0,147343.59,142608.23,150654.14666666664,147798.15583333332,144296.45
2020-06-12 03:00:00,3,4,12,6,0.0,144296.45,139967.36,147406.96,147868.49833333332,141424.71
2020-06-12 04:00:00,4,4,12,6,0.0,141424.71,139532.36,144354.91666666666,147929.22125,140360.18
2020-06-12 05:00:00,5,4,12,6,0.0,140360.18,138714.97,142027.11333333334,147963.71375000002,139145.92
2020-06-12 06:00:00,6,4,12,6,873.2069047619048,139145.92,138674.15,140310.27000000002,147981.67,140044.57
2020-06-12 07:00:00,7,4,12,6,4065.953214285714,140044.57,140786.13,139850.22333333336,148038.77083333334,142951.78
2020-06-12 08:00:00,8,4,12,6,5239.762023809524,142951.78,144076.17,140714.09,148129.00625,146356.67
2020-06-12 09:00:00,9,4,12,6,10115.701309523807,146356.67,148320.56,143117.67333333334,148224.02708333332,149254.44
2020-06-12 10:00:00,10,4,12,6,6338.714523809524,149254.44,150126.38,146187.63,148262.93875,150078.5
2020-06-12 11:00:00,11,4,12,6,14232.81761904762,150078.5,151353.88,148563.20333333334,148260.94375,151019.21
2020-06-12 12:00:00,12,4,12,6,12399.555238095238,151019.21,151594.71,150117.38333333333,148246.99916666668,151642.54
2020-06-12 13:00:00,13,4,12,6,9817.835,151642.54,152065.77,150913.41666666666,148248.99208333335,151126.31
2020-06-12 14:00:00,14,4,12,6,12759.155119047618,151126.31,153721.22,151262.68666666665,148209.84791666668,152754.55
2020-06-12 15:00:00,15,4,12,6,13257.104880952382,152754.55,152556.44,151841.13333333333,148169.56999999998,152353.4
2020-06-12 16:00:00,16,4,12,6,6407.215595238095,152353.4,149866.36,152078.08666666664,148161.11,149177.14
2020-06-12 17:00:00,17,4,12,6,4188.044761904762,149177.14,144389.13,151428.3633333333,148132.3925,142645.4
2020-06-12 18:00:00,18,4,12,6,1031.188571428571,142645.4,140542.63,148058.6466666667,148059.73708333334,140502.9
2020-06-12 19:00:00,19,4,12,6,0.0,140502.9,149250.42,144108.48,148058.08166666667,148966.69
2020-06-12 20:00:00,20,4,12,6,0.0,148966.69,154121.54,144038.33,148046.25958333333,154139.41
2020-06-12 21:00:00,21,4,12,6,0.0,154139.41,155909.21,147869.66666666666,148047.00416666668,155631.45
2020-06-12 22:00:00,22,4,12,6,0.0,155631.45,157015.68,152912.5166666667,148035.43083333332,155865.18
2020-06-12 23:00:00,23,4,12,6,0.0,155865.18,154038.01,155212.01333333334,147987.49333333335,153349.99
2020-06-13 00:00:00,0,5,13,6,0.0,153349.99,150580.84,154948.87333333332,147958.82583333334,150024.92
2020-06-13 01:00:00,1,5,13,6,0.0,150024.92,147343.59,153080.03,147935.6625,146486.3
2020-06-13 02:00:00,2,5,13,6,0.0,146486.3,144296.45,149953.73666666666,147899.94208333336,143380.4
2020-06-13 03:00:00,3,5,13,6,0.0,143380.4,141424.71,146630.54,147861.77333333335,140554.65
2020-06-13 04:00:00,4,5,13,6,0.0,140554.65,140360.18,143473.78333333333,147825.52083333334,139783.58
2020-06-13 05:00:00,5,5,13,6,0.0,139783.58,139145.92,141239.54333333333,147801.49583333332,138909.73
2020-06-13 06:00:00,6,5,13,6,1208.1483333333333,138909.73,140044.57,139749.31999999998,147791.65458333332,138206.94
2020-06-13 07:00:00,7,5,13,6,5360.836071428571,138206.94,142951.78,138966.75,147715.08666666667,140236.48
2020-06-13 08:00:00,8,5,13,6,9294.026309523808,140236.48,146356.67,139117.71666666667,147601.94916666666,142555.18
2020-06-13 09:00:00,9,5,13,6,10177.835833333333,142555.18,149254.44,140332.86666666667,147443.55375,145192.58
2020-06-13 10:00:00,10,5,13,6,6591.455595238095,145192.58,150078.5,142661.41333333333,147274.30958333332,145659.66
2020-06-13 11:00:00,11,5,13,6,9780.185476190476,145659.66,151019.21,144469.14,147090.19125,145847.88
2020-06-13 12:00:00,12,5,13,6,13343.481547619049,145847.88,151642.54,145566.70666666667,146874.71916666665,147044.19
2020-06-13 13:00:00,13,5,13,6,11047.267261904764,147044.19,151126.31,146183.91,146683.12125,146353.66
2020-06-13 14:00:00,14,5,13,6,12723.982142857143,146353.66,152754.55,146415.24333333332,146484.26083333333,147709.8
2020-06-13 15:00:00,15,5,13,6,14329.289047619048,147709.8,152353.4,147035.88333333333,146274.06291666668,147705.64
2020-06-13 16:00:00,16,5,13,6,10392.835952380952,147705.64,149177.14,147256.36666666667,146080.40625,145324.05
2020-06-13 17:00:00,17,5,13,6,5943.333928571428,145324.05,142645.4,146913.16333333333,145919.86083333334,139787.73
2020-06-13 18:00:00,18,5,13,6,1184.2635714285714,139787.73,140502.9,144272.47333333336,145800.79125,138560.9
2020-06-13 19:00:00,19,5,13,6,0.0,138560.9,148966.69,141224.22666666665,145719.87458333332,148669.06
2020-06-13 20:00:00,20,5,13,6,0.0,148669.06,154139.41,142339.23,145707.47333333333,154374.57
2020-06-13 21:00:00,21,5,13,6,0.0,154374.57,155631.45,147201.50999999998,145717.27166666667,155863.85
2020-06-13 22:00:00,22,5,13,6,0.0,155863.85,155865.18,152969.16,145726.955,156683.25
2020-06-13 23:00:00,23,5,13,6,0.0,156683.25,153349.99,155640.55666666667,145761.04124999998,154255.87
2020-06-14 00:00:00,0,6,14,6,0.0,154255.87,150024.92,155600.99,145798.78625,150208.89
2020-06-14 01:00:00,1,6,14,6,0.0,150208.89,146486.3,153716.00333333333,145806.4516666667,146595.54
2020-06-14 02:00:00,2,6,14,6,0.0,146595.54,143380.4,150353.43333333335,145811.00333333333,142698.29
2020-06-14 03:00:00,3,6,14,6,0.0,142698.29,140554.65,146500.9066666667,145782.5820833333,140279.93
2020-06-14 04:00:00,4,6,14,6,0.0,140279.93,139783.58,143191.25333333333,145771.13541666666,139459.85
2020-06-14 05:00:00,5,6,14,6,0.0,139459.85,138909.73,140812.69,145757.64666666667,138655.06
2020-06-14 06:00:00,6,6,14,6,1706.0813095238095,138655.06,138206.94,139464.94666666668,145747.03541666668,136333.69
2020-06-14 07:00:00,7,6,14,6,7302.563571428571,136333.69,140236.48,138149.53333333335,145668.98333333334,135952.11
2020-06-14 08:00:00,8,6,14,6,9643.02988095238,135952.11,142555.18,136980.28666666665,145490.46791666668,137813.55
2020-06-14 09:00:00,9,6,14,6,11956.565833333334,137813.55,145192.58,136699.78333333333,145292.9,139447.41
2020-06-14 10:00:00,10,6,14,6,12717.70369047619,139447.41,145659.66,137737.68999999997,145053.51791666666,139716.44
2020-06-14 11:00:00,11,6,14,6,13152.4175,139716.44,145847.88,138992.46666666667,144805.88375,139268.58
2020-06-14 12:00:00,12,6,14,6,15085.966666666667,139268.58,147044.19,139477.47666666665,144531.74625,139868.56
2020-06-14 13:00:00,13,6,14,6,13589.055714285714,139868.56,146353.66,139617.86000000002,144232.76166666666,140526.59
2020-06-14 14:00:00,14,6,14,6,12966.025952380953,140526.59,147709.8,139887.91,143989.96708333332,142039.81
2020-06-14 15:00:00,15,6,14,6,12149.391428571427,142039.81,147705.64,140811.65333333332,143753.7175,142495.81
2020-06-14 16:00:00,16,6,14,6,8173.53119047619,142495.81,145324.05,141687.40333333332,143536.64125000002,139875.69
2020-06-14 17:00:00,17,6,14,6,4343.863095238095,139875.69,139787.73,141470.43666666668,143309.62625,134747.16
2020-06-14 18:00:00,18,6,14,6,982.1799999999998,134747.16,138560.9,139039.55333333332,143099.6025,134571.88
2020-06-14 19:00:00,19,6,14,6,0.0,134571.88,148669.06,136398.24333333332,142933.39333333334,146089.31
2020-06-14 20:00:00,20,6,14,6,0.0,146089.31,154374.57,138469.45,142825.90375,151858.36
2020-06-14 21:00:00,21,6,14,6,0.0,151858.36,155863.85,144173.18333333332,142721.06166666668,153346.33
2020-06-14 22:00:00,22,6,14,6,0.0,153346.33,156683.25,150431.33333333334,142616.165,155356.99
2020-06-14 23:00:00,23,6,14,6,0.0,155356.99,154255.87,153520.55999999997,142560.90416666667,153356.15
2020-06-15 00:00:00,0,0,15,6,0.0,153356.15,150208.89,154019.82333333333,142523.41583333333,150228.1
2020-06-15 01:00:00,1,0,15,6,0.0,150228.1,146595.54,152980.41333333333,142524.21625,146217.17
2020-06-15 02:00:00,2,0,15,6,0.0,146217.17,142698.29,149933.80666666667,142508.45083333334,142262.74
2020-06-15 03:00:00,3,0,15,6,0.0,142262.74,140279.93,146236.00333333333,142490.30291666667,139186.56
2020-06-15 04:00:00,4,0,15,6,0.0,139186.56,139459.85,142555.49000000002,142444.74583333332,138384.77
2020-06-15 05:00:00,5,0,15,6,0.0,138384.77,138655.06,139944.68999999997,142399.95083333334,138916.28
2020-06-15 06:00:00,6,0,15,6,1350.4188095238096,138916.28,136333.69,138829.20333333334,142410.835,138035.65
2020-06-15 07:00:00,7,0,15,6,5866.0388095238095,138035.65,135952.11,138445.56666666665,142481.75,139713.15
2020-06-15 08:00:00,8,0,15,6,12957.181071428571,139713.15,137813.55,138888.36,142638.46,143843.99
2020-06-15 09:00:00,9,0,15,6,9538.62357142857,143843.99,139447.41,140530.93,142889.72833333333,148937.12
2020-06-15 10:00:00,10,0,15,6,11085.936666666666,148937.12,139716.44,144164.75333333333,143285.13291666665,151770.22
2020-06-15 11:00:00,11,0,15,6,8803.685952380953,151770.22,139268.58,148183.77666666664,143787.37375,152805.64
2020-06-15 12:00:00,12,0,15,6,9754.252857142856,152805.64,139868.56,151170.99333333332,144351.41791666666,153324.0
2020-06-15 13:00:00,13,0,15,6,8775.130000000001,153324.0,140526.59,152633.28666666665,144912.06125,152092.21
2020-06-15 14:00:00,14,0,15,6,10746.996190476191,152092.21,142039.81,152740.61666666667,145393.96208333332,154254.84
2020-06-15 15:00:00,15,0,15,6,9453.716428571428,154254.84,142495.81,153223.68333333332,145902.92166666666,155133.14
2020-06-15 16:00:00,16,0,15,6,7875.884880952381,155133.14,139875.69,153826.72999999998,146429.47708333333,153655.87
2020-06-15 17:00:00,17,0,15,6,3328.6255952380952,153655.87,134747.16,154347.94999999998,147003.65125,147455.24
2020-06-15 18:00:00,18,0,15,6,1044.040238095238,147455.24,134571.88,152081.41666666666,147533.15458333332,145538.89
2020-06-15 19:00:00,19,0,15,6,0.0,145538.89,146089.31,148883.33333333334,147990.11333333334,153537.7
2020-06-15 20:00:00,20,0,15,6,0.0,153537.7,151858.36,148843.94333333336,148300.46291666667,157643.84
2020-06-15 21:00:00,21,0,15,6,0.0,157643.84,153346.33,152240.14333333334,148541.52458333332,159229.46
2020-06-15 22:00:00,22,0,15,6,0.0,159229.46,155356.99,156803.66666666666,148786.655,160219.39
2020-06-15 23:00:00,23,0,15,6,0.0,160219.39,153356.15,159030.89666666664,148989.25499999998,157776.38
2020-06-16 00:00:00,0,1,16,6,0.0,157776.38,150228.1,159075.07666666666,149173.43125,154039.47
2020-06-16 01:00:00,1,1,16,6,0.0,154039.47,146217.17,157345.08000000002,149332.2383333333,149832.63
2020-06-16 02:00:00,2,1,16,6,0.0,149832.63,142262.74,153882.82666666666,149482.88249999998,145587.44
2020-06-16 03:00:00,3,1,16,6,0.0,145587.44,139186.56,149819.84666666665,149621.41166666665,142564.13
2020-06-16 04:00:00,4,1,16,6,0.0,142564.13,138384.77,145994.73333333334,149762.14375000002,141719.37
2020-06-16 05:00:00,5,1,16,6,0.0,141719.37,138916.28,143290.31333333332,149901.08541666667,142027.07
2020-06-16 06:00:00,6,1,16,6,1242.6992857142857,142027.07,138035.65,142103.52333333335,150030.70166666666,142108.97
2020-06-16 07:00:00,7,1,16,6,4863.556190476191,142108.97,139713.15,141951.80333333334,150200.4233333333,142922.4
